4.548341	2.159664	2.155381
2.194063	1.107022	1.111217
1.408418	0.787299	0.794101
1.031559	0.633372	0.641453
0.814646	0.542290	0.551147
0.675184	0.481667	0.491056
0.578577	0.438139	0.447922
0.507970	0.405190	0.415282
0.454234	0.379263	0.389608
0.412026	0.358250	0.368808
0.378022	0.340817	0.351560
0.350054	0.326082	0.336987
0.326650	0.313432	0.324484
0.306775	0.302432	0.313616
0.289685	0.292762	0.304068
0.274830	0.284181	0.295599
0.261795	0.276504	0.288028
0.250260	0.269587	0.281210
0.239978	0.263316	0.275033
0.230751	0.257599	0.269405
0.222422	0.252361	0.264252
0.214864	0.247540	0.259513
0.207972	0.243086	0.255137
0.201659	0.238956	0.251082
0.195853	0.235112	0.247312
0.190494	0.231525	0.243796
0.185530	0.228168	0.240508
0.180918	0.225019	0.237426
0.176621	0.222056	0.234529
0.172606	0.219264	0.231800
0.168845	0.216626	0.229226
0.165314	0.214130	0.226791
0.161991	0.211764	0.224485
0.158859	0.209517	0.222297
0.155899	0.207381	0.220219
0.153098	0.205345	0.218241
0.150443	0.203404	0.216356
0.147922	0.201551	0.214557
0.145524	0.199778	0.212840
0.143241	0.198081	0.211197
0.141064	0.196455	0.209624
0.138984	0.194895	0.208116
0.136997	0.193397	0.206670
0.135094	0.191958	0.205282
0.133271	0.190572	0.203947
0.131522	0.189239	0.202664
0.129843	0.187954	0.201428
0.128229	0.186714	0.200238
0.126677	0.185518	0.199091
0.125182	0.184363	0.197984
0.123742	0.183247	0.196915
0.122353	0.182167	0.195883
0.121012	0.181122	0.194885
0.119717	0.180111	0.193920
0.118465	0.179131	0.192987
0.117255	0.178181	0.192082
0.116083	0.177259	0.191207
0.114948	0.176365	0.190358
0.113848	0.175498	0.189535
0.112782	0.174655	0.188736
0.111747	0.173835	0.187961
0.110743	0.173039	0.187209
0.109768	0.172264	0.186478
0.108820	0.171511	0.185768
0.107898	0.170777	0.185078
0.107002	0.170063	0.184406
0.106130	0.169367	0.183753
0.105280	0.168689	0.183117
0.104453	0.168028	0.182498
0.103647	0.167384	0.181896
0.102862	0.166755	0.181309
0.102096	0.166141	0.180737
0.101348	0.165542	0.180179
0.100619	0.164958	0.179635
0.099907	0.164387	0.179105
0.099212	0.163829	0.178588
0.098532	0.163284	0.178083
0.097868	0.162751	0.177591
0.097219	0.162230	0.177110
0.096585	0.161721	0.176640
