4.548341	2.159664	2.145155
2.194063	1.107022	1.100944
1.408418	0.787299	0.783782
1.031559	0.633372	0.631088
0.814646	0.542290	0.540736
0.675184	0.481667	0.480599
0.578577	0.438139	0.437419
0.507970	0.405190	0.404734
0.454234	0.379263	0.379016
0.412026	0.358250	0.358171
0.378022	0.340817	0.340878
0.350054	0.326082	0.326261
0.326650	0.313432	0.313713
0.306775	0.302432	0.302801
0.289685	0.292762	0.293209
0.274830	0.284181	0.284697
0.261795	0.276504	0.277081
0.250260	0.269587	0.270220
0.239978	0.263316	0.264000
0.230751	0.257599	0.258329
0.222422	0.252361	0.253133
0.214864	0.247540	0.248351
0.207972	0.243086	0.243933
0.201659	0.238956	0.239835
0.195853	0.235112	0.236023
0.190494	0.231525	0.232465
0.185530	0.228168	0.229135
0.180918	0.225019	0.226011
0.176621	0.222056	0.223072
0.172606	0.219264	0.220302
0.168845	0.216626	0.217686
0.165314	0.214130	0.215211
0.161991	0.211764	0.212864
0.158859	0.209517	0.210635
0.155899	0.207381	0.208516
0.153098	0.205345	0.206497
0.150443	0.203404	0.204572
0.147922	0.201551	0.202733
0.145524	0.199778	0.200975
0.143241	0.198081	0.199292
0.141064	0.196455	0.197679
0.138984	0.194895	0.196132
0.136997	0.193397	0.194646
0.135094	0.191958	0.193218
0.133271	0.190572	0.191844
0.131522	0.189239	0.190521
0.129843	0.187954	0.189247
0.128229	0.186714	0.188017
0.126677	0.185518	0.186831
0.125182	0.184363	0.185685
0.123742	0.183247	0.184578
0.122353	0.182167	0.183507
0.121012	0.181122	0.182471
0.119717	0.180111	0.181468
0.118465	0.179131	0.180496
0.117255	0.178181	0.179554
0.116083	0.177259	0.178640
0.114948	0.176365	0.177753
0.113848	0.175498	0.176893
0.112782	0.174655	0.176057
0.111747	0.173835	0.175244
0.110743	0.173039	0.174454
0.109768	0.172264	0.173686
0.108820	0.171511	0.172939
0.107898	0.170777	0.172211
0.107002	0.170063	0.171503
0.106130	0.169367	0.170813
0.105280	0.168689	0.170140
0.104453	0.168028	0.169485
0.103647	0.167384	0.168846
0.102862	0.166755	0.168222
0.102096	0.166141	0.167614
0.101348	0.165542	0.167020
0.100619	0.164958	0.166440
0.099907	0.164387	0.165874
0.099212	0.163829	0.165321
0.098532	0.163284	0.164780
0.097868	0.162751	0.164252
0.097219	0.162230	0.163735
0.096585	0.161721	0.163230
0.095964	0.161222	0.162736
0.095356	0.160735	0.162252
0.094762	0.160257	0.161779
0.094180	0.159790	0.161316
0.093610	0.159333	0.160862
0.093052	0.158885	0.160418
0.092504	0.158446	0.159983
0.091968	0.158016	0.159557
0.091443	0.157595	0.159139
0.090927	0.157182	0.158730
0.090422	0.156778	0.158329
0.120720	0.192704	0.193967
0.135296	0.210085	0.211209
0.145745	0.222596	0.223620
0.154173	0.232722	0.233666
0.161331	0.241348	0.242222
0.167592	0.248913	0.249727
0.173173	0.255674	0.256434
0.178216	0.261799	0.262510
0.182819	0.267401	0.268068
0.187052	0.272566	0.273191
0.190969	0.277356	0.277943
0.194612	0.281821	0.282372
0.198015	0.286000	0.286519
0.201205	0.289927	0.290414
0.204205	0.293626	0.294084
0.207032	0.297121	0.297551
0.209704	0.300431	0.300834
0.212234	0.303649	0.303949
0.214633	0.306747	0.306911
0.216914	0.309657	0.309731
0.219083	0.312420	0.312419
0.221151	0.315054	0.314987
0.223123	0.317568	0.317442
0.225007	0.319973	0.319791
0.226807	0.322276	0.322043
0.228531	0.324483	0.324202
0.230181	0.326602	0.326274
0.231763	0.328637	0.328265
0.233281	0.330593	0.330179
0.234738	0.332474	0.332021
0.236137	0.334286	0.333794
0.237482	0.336031	0.335502
0.238775	0.337714	0.337148
0.240019	0.339336	0.338736
0.241217	0.340902	0.340269
0.242371	0.342414	0.341748
0.243482	0.343875	0.343177
0.244554	0.345286	0.344558
0.245587	0.346651	0.345893
0.246583	0.347971	0.347184
0.247545	0.349248	0.348434
0.248473	0.350485	0.349643
0.249369	0.351682	0.350813
0.250234	0.352842	0.351947
0.251070	0.353966	0.353045
0.251878	0.355056	0.354110
0.252659	0.356112	0.355142
0.253413	0.357136	0.356142
0.254143	0.358130	0.357113
0.254849	0.359094	0.358054
0.255531	0.360030	0.358968
0.256192	0.360939	0.359854
0.256831	0.361821	0.360715
0.257449	0.362678	0.361551
0.258047	0.363511	0.362363
0.258627	0.364320	0.363151
0.259187	0.365106	0.363917
0.259730	0.365870	0.364661
0.260256	0.366612	0.365385
0.260764	0.367335	0.366088
0.261257	0.368037	0.366772
0.261734	0.368720	0.367436
0.262196	0.369384	0.368083
0.262644	0.370031	0.368711
0.263077	0.370660	0.369323
0.263497	0.371272	0.369917
0.263904	0.371867	0.370496
0.264297	0.372447	0.371059
0.264679	0.373012	0.371607
0.265048	0.373561	0.372140
0.265406	0.374096	0.372659
0.265752	0.374617	0.373165
0.266087	0.375125	0.373656
0.266412	0.375619	0.374135
0.266727	0.376100	0.374601
0.267031	0.376569	0.375055
0.267326	0.377025	0.375497
0.267611	0.377470	0.375927
0.267887	0.377904	0.376346
0.268154	0.378326	0.376754
0.268412	0.378737	0.377152
0.268662	0.379138	0.377539
0.268904	0.379529	0.377916
0.269138	0.379910	0.378283
0.269364	0.380281	0.378640
0.269583	0.380642	0.378989
0.269794	0.380994	0.379328
0.269998	0.381338	0.379658
0.270195	0.381672	0.379980
0.270386	0.381999	0.380294
0.270570	0.382316	0.380599
0.270747	0.382626	0.380896
0.270918	0.382928	0.381186
0.271083	0.383222	0.381468
0.271243	0.383509	0.381743
0.271396	0.383789	0.382011
